date,temp_ambient
2022-01-03 06:45:00+00:00,-10.226333333333335
2022-01-03 07:00:00+00:00,-10.33
2022-01-03 07:15:00+00:00,-10.402333333333333
2022-01-03 07:30:00+00:00,-10.555333333333333
2022-01-03 07:45:00+00:00,-10.675
2022-01-03 08:00:00+00:00,-10.728333333333333
2022-01-03 08:15:00+00:00,-10.776333333333334
2022-01-03 08:30:00+00:00,-10.632333333333332
2022-01-03 08:45:00+00:00,-10.952666666666666
2022-01-03 09:00:00+00:00,-11.013666666666666
2022-01-03 09:15:00+00:00,-10.934666666666667
2022-01-03 09:30:00+00:00,-10.881333333333334
2022-01-03 09:45:00+00:00,-11.246
2022-01-03 10:00:00+00:00,-11.501333333333333
2022-01-03 10:15:00+00:00,-11.671333333333333
2022-01-03 10:30:00+00:00,-11.689666666666666
2022-01-03 10:45:00+00:00,-11.873
2022-01-03 11:00:00+00:00,-11.998
2022-01-03 11:15:00+00:00,-11.984137931034484
2022-01-03 11:30:00+00:00,-12.222000000000001
2022-01-03 11:45:00+00:00,-12.193333333333333
2022-01-03 12:00:00+00:00,-12.045333333333334
2022-01-03 12:15:00+00:00,-12.372666666666667
2022-01-03 12:30:00+00:00,-12.819333333333333
2022-01-03 12:45:00+00:00,-12.777
2022-01-03 13:00:00+00:00,-12.617333333333333
2022-01-03 13:15:00+00:00,-12.646333333333333
2022-01-03 13:30:00+00:00,-12.909666666666668
2022-01-03 13:45:00+00:00,-12.831333333333333
2022-01-03 14:00:00+00:00,-11.821666666666665
2022-01-03 14:15:00+00:00,-10.798
2022-01-03 14:30:00+00:00,-10.964333333333334
2022-01-03 14:45:00+00:00,-10.792666666666666
2022-01-03 15:00:00+00:00,-9.937666666666667
2022-01-03 15:15:00+00:00,-9.658666666666667
2022-01-03 15:30:00+00:00,-9.355333333333334
2022-01-03 15:45:00+00:00,-8.662666666666667
2022-01-03 16:00:00+00:00,-8.503666666666668
2022-01-03 16:15:00+00:00,-7.788666666666667
2022-01-03 16:30:00+00:00,-7.463666666666667
2022-01-03 16:45:00+00:00,-7.0
2022-01-03 17:00:00+00:00,-6.867999999999999
2022-01-03 17:15:00+00:00,-6.45
2022-01-03 17:30:00+00:00,-6.371333333333333
2022-01-03 17:45:00+00:00,-6.532666666666667
2022-01-03 18:00:00+00:00,-6.237333333333334
2022-01-03 18:15:00+00:00,-5.599333333333333
2022-01-03 18:30:00+00:00,-5.146206896551725
2022-01-03 18:45:00+00:00,-4.736666666666666
2022-01-03 19:00:00+00:00,-4.586666666666667
2022-01-03 19:15:00+00:00,-3.8373333333333335
2022-01-03 19:30:00+00:00,-3.3886666666666665
2022-01-03 19:45:00+00:00,-2.8643333333333336
2022-01-03 20:00:00+00:00,-2.432
2022-01-03 20:15:00+00:00,-2.81
2022-01-03 20:30:00+00:00,-2.6896666666666667
2022-01-03 20:45:00+00:00,-2.5296666666666665
2022-01-03 21:00:00+00:00,-2.570666666666667
2022-01-03 21:15:00+00:00,-2.5140000000000002
2022-01-03 21:30:00+00:00,-2.588
2022-01-03 21:45:00+00:00,-2.967
2022-01-03 22:00:00+00:00,-3.4219999999999997
2022-01-03 22:15:00+00:00,-3.3633333333333337
