date,temp_atmos_10,radW/m2,netW/m2
date
2022-02-13 21:00:00+00:00,-9.69,177.34,5.67
2022-02-13 21:15:00+00:00,-9.59,212.39,22.05
2022-02-13 21:30:00+00:00,-9.02,314.24,78.26
2022-02-13 21:45:00+00:00,-9.32,211.87,25.82
2022-02-13 22:00:00+00:00,-9.03,254.55,31.77
2022-02-13 22:15:00+00:00,-9.24,230.64,8.52
2022-02-13 22:30:00+00:00,-9.54,126.20,-30.91
2022-02-13 22:45:00+00:00,-9.75,110.54,-35.82
2022-02-13 23:00:00+00:00,-9.78,111.58,-60.58
2022-02-13 23:15:00+00:00,-10.08,57.57,-66.94
2022-02-13 23:30:00+00:00,-10.31,42.11,-70.90
2022-02-13 23:45:00+00:00,-10.45,36.66,-73.26
2022-02-14 00:00:00+00:00,-10.57,36.31,-71.26
2022-02-14 00:15:00+00:00,-10.67,36.27,-72.21
2022-02-14 00:30:00+00:00,-10.78,35.50,-71.57
2022-02-14 00:45:00+00:00,-10.88,34.95,-70.50
2022-02-14 01:00:00+00:00,-11.03,34.83,-70.60
2022-02-14 01:15:00+00:00,-11.11,34.35,-69.11
2022-02-14 01:30:00+00:00,-11.20,34.42,-67.32
2022-02-14 01:45:00+00:00,-11.32,33.97,-63.89
2022-02-14 02:00:00+00:00,-11.40,33.53,-61.53
2022-02-14 02:15:00+00:00,-11.45,33.57,-54.06
2022-02-14 02:30:00+00:00,-11.37,34.10,-37.60
2022-02-14 02:45:00+00:00,-11.33,34.73,-36.22
2022-02-14 03:00:00+00:00,-11.40,34.16,-43.37
2022-02-14 03:15:00+00:00,-11.42,33.99,-49.03
2022-02-14 03:30:00+00:00,-11.38,34.79,-44.05
2022-02-14 03:45:00+00:00,-11.48,35.65,-36.21
2022-02-14 04:00:00+00:00,-11.54,36.08,-30.92
2022-02-14 04:15:00+00:00,-11.58,35.71,-23.56
2022-02-14 04:30:00+00:00,-11.53,35.55,-35.30
2022-02-14 04:45:00+00:00,-11.59,34.89,-49.08
2022-02-14 05:00:00+00:00,-11.56,35.45,-26.25
2022-02-14 05:15:00+00:00,-11.44,35.67,-20.34
2022-02-14 05:30:00+00:00,-11.36,34.99,-20.29
2022-02-14 05:45:00+00:00,-11.29,35.59,-26.74
2022-02-14 06:00:00+00:00,-11.29,34.63,-23.70
2022-02-14 06:15:00+00:00,-11.30,34.00,-22.76
2022-02-14 06:30:00+00:00,-11.28,33.39,-28.43
2022-02-14 06:45:00+00:00,-11.26,33.64,-29.75
2022-02-14 07:00:00+00:00,-11.25,33.54,-32.73
2022-02-14 07:15:00+00:00,-11.29,33.14,-44.97
2022-02-14 07:30:00+00:00,-11.31,33.02,-23.77
2022-02-14 07:45:00+00:00,-11.20,33.15,-17.48
2022-02-14 08:00:00+00:00,-11.19,32.09,-18.09
2022-02-14 08:15:00+00:00,-11.16,31.81,-18.11
2022-02-14 08:30:00+00:00,-11.16,32.33,-17.04
2022-02-14 08:45:00+00:00,-11.14,32.55,-16.41
2022-02-14 09:00:00+00:00,-11.12,31.93,-17.22
2022-02-14 09:15:00+00:00,-11.21,31.36,-18.72
2022-02-14 09:30:00+00:00,-11.20,32.16,-18.51
2022-02-14 09:45:00+00:00,-11.17,31.95,-17.98
2022-02-14 10:00:00+00:00,-11.14,31.87,-17.52
2022-02-14 10:15:00+00:00,-11.13,31.40,-17.01
2022-02-14 10:30:00+00:00,-11.11,31.15,-16.66
2022-02-14 10:45:00+00:00,-11.06,31.34,-16.79
2022-02-14 11:00:00+00:00,-10.98,30.99,-17.17
2022-02-14 11:15:00+00:00,-10.97,31.37,-20.33
2022-02-14 11:30:00+00:00,-10.97,31.30,-20.60
2022-02-14 11:45:00+00:00,-10.93,31.14,-18.79
2022-02-14 12:00:00+00:00,-10.92,31.07,-15.41
2022-02-14 12:15:00+00:00,-10.90,31.10,-16.15
2022-02-14 12:30:00+00:00,-10.85,31.11,-17.06
2022-02-14 12:45:00+00:00,-10.86,32.12,-16.78
2022-02-14 13:00:00+00:00,-10.84,34.78,-12.64
2022-02-14 13:15:00+00:00,-10.80,45.26,-5.98
2022-02-14 13:30:00+00:00,-10.71,71.26,8.94
2022-02-14 13:45:00+00:00,-10.64,69.64,7.69
2022-02-14 14:00:00+00:00,-10.60,80.87,13.13
2022-02-14 14:15:00+00:00,-10.54,85.41,15.66
2022-02-14 14:30:00+00:00,-10.43,94.22,20.53
2022-02-14 14:45:00+00:00,-10.33,110.01,28.63
2022-02-14 15:00:00+00:00,-10.16,117.39,31.30
2022-02-14 15:15:00+00:00,-10.06,140.81,43.04
2022-02-14 15:30:00+00:00,-9.85,160.15,53.12
2022-02-14 15:45:00+00:00,-9.59,175.51,60.68
2022-02-14 16:00:00+00:00,-9.54,187.95,66.62
2022-02-14 16:15:00+00:00,-9.29,222.03,84.06
2022-02-14 16:30:00+00:00,-9.18,233.31,89.54
2022-02-14 16:45:00+00:00,-8.92,275.33,110.42
2022-02-14 17:00:00+00:00,-8.59,307.87,126.76
2022-02-14 17:15:00+00:00,-8.29,321.35,133.14
2022-02-14 17:30:00+00:00,-8.09,379.40,162.37
2022-02-14 17:45:00+00:00,-7.75,456.17,199.71
2022-02-14 18:00:00+00:00,-7.51,481.47,208.04
2022-02-14 18:15:00+00:00,-7.21,543.56,227.57
2022-02-14 18:30:00+00:00,-6.56,645.63,278.41
2022-02-14 18:45:00+00:00,-6.42,592.60,252.53
2022-02-14 19:00:00+00:00,-6.15,624.81,249.45
2022-02-14 19:15:00+00:00,-5.81,664.47,251.81
2022-02-14 19:30:00+00:00,-5.63,646.12,235.16
2022-02-14 19:45:00+00:00,-5.49,392.03,144.74
2022-02-14 20:00:00+00:00,-5.63,336.66,144.71
2022-02-14 20:15:00+00:00,-5.30,308.93,130.42
2022-02-14 20:30:00+00:00,-5.06,312.75,125.09
2022-02-14 20:45:00+00:00,-5.08,267.27,77.41
2022-02-14 21:00:00+00:00,-4.99,277.83,66.75
2022-02-14 21:15:00+00:00,-4.72,304.11,82.49
2022-02-14 21:45:00+00:00,-4.15,328.89,71.77
2022-02-14 22:00:00+00:00,-3.96,284.87,46.89
2022-02-14 22:15:00+00:00,-4.07,231.14,16.18
2022-02-14 22:30:00+00:00,-4.08,186.20,-8.40
2022-02-14 22:45:00+00:00,-4.46,106.78,-32.69
2022-02-14 23:00:00+00:00,-4.76,71.39,-32.62
2022-02-14 23:15:00+00:00,-5.01,51.65,-46.53
2022-02-14 23:30:00+00:00,-5.11,35.17,-40.24
2022-02-14 23:45:00+00:00,-5.03,31.23,-20.33
2022-02-15 00:00:00+00:00,-4.94,30.63,-13.14
2022-02-15 00:15:00+00:00,-4.88,30.17,-12.72
2022-02-15 00:30:00+00:00,-4.90,30.34,-13.22
2022-02-15 00:45:00+00:00,-4.84,30.20,-13.12
2022-02-15 01:00:00+00:00,-4.91,30.20,-12.81
2022-02-15 01:15:00+00:00,-4.93,30.07,-12.84
2022-02-15 01:30:00+00:00,-4.93,30.35,-12.80
2022-02-15 01:45:00+00:00,-4.94,30.45,-12.74
2022-02-15 02:00:00+00:00,-4.96,30.09,-12.96
2022-02-15 02:15:00+00:00,-4.96,30.35,-13.84
2022-02-15 02:30:00+00:00,-4.97,30.08,-12.99
2022-02-15 02:45:00+00:00,-4.98,30.06,-12.87
2022-02-15 03:00:00+00:00,-4.97,29.65,-13.40
2022-02-15 03:15:00+00:00,-4.97,29.74,-14.30
2022-02-15 03:30:00+00:00,-4.97,29.69,-13.92
2022-02-15 03:45:00+00:00,-4.94,29.43,-13.12
2022-02-15 04:00:00+00:00,-4.92,29.19,-12.62
2022-02-15 04:15:00+00:00,-4.90,29.29,-13.33
2022-02-15 04:30:00+00:00,-4.93,27.89,-15.45
2022-02-15 04:45:00+00:00,-4.95,29.02,-15.96
2022-02-15 05:00:00+00:00,-5.00,28.62,-15.63
2022-02-15 05:15:00+00:00,-5.02,28.66,-18.84
2022-02-15 05:30:00+00:00,-5.07,28.77,-21.47
2022-02-15 05:45:00+00:00,-5.03,29.13,-18.61
2022-02-15 06:00:00+00:00,-5.00,28.92,-20.41
2022-02-15 06:15:00+00:00,-5.05,28.88,-39.84
2022-02-15 06:30:00+00:00,-5.26,28.44,-51.49
2022-02-15 06:45:00+00:00,-5.38,28.89,-41.28
2022-02-15 07:00:00+00:00,-5.34,30.17,-31.88
2022-02-15 07:15:00+00:00,-5.38,30.67,-20.29
2022-02-15 07:30:00+00:00,-5.37,30.86,-16.16
2022-02-15 07:45:00+00:00,-5.40,30.92,-21.74
2022-02-15 08:00:00+00:00,-5.47,30.44,-22.38
2022-02-15 08:15:00+00:00,-5.55,30.25,-39.36
2022-02-15 08:30:00+00:00,-5.65,30.03,-48.02
2022-02-15 08:45:00+00:00,-5.82,30.08,-50.40
2022-02-15 09:00:00+00:00,-5.97,29.43,-44.27
2022-02-15 09:15:00+00:00,-6.05,29.71,-43.46
2022-02-15 09:30:00+00:00,-6.29,29.70,-47.57
2022-02-15 09:45:00+00:00,-6.42,29.51,-48.65
2022-02-15 10:00:00+00:00,-6.57,29.47,-47.46
2022-02-15 10:15:00+00:00,-6.74,29.36,-42.71
2022-02-15 10:30:00+00:00,-6.93,29.71,-47.23
2022-02-15 10:45:00+00:00,-7.03,29.07,-47.62
2022-02-15 11:00:00+00:00,-7.20,28.99,-50.47
2022-02-15 11:15:00+00:00,-7.34,28.54,-48.27
2022-02-15 11:30:00+00:00,-7.26,28.50,-44.11
2022-02-15 11:45:00+00:00,-7.23,28.44,-41.38
2022-02-15 12:00:00+00:00,-7.25,27.97,-34.09
2022-02-15 12:15:00+00:00,-7.17,27.68,-37.06
2022-02-15 12:30:00+00:00,-7.28,27.41,-43.47
2022-02-15 12:45:00+00:00,-7.32,28.99,-47.67
2022-02-15 13:00:00+00:00,-7.21,36.62,-47.29
2022-02-15 13:15:00+00:00,-7.07,55.97,-35.15
2022-02-15 13:30:00+00:00,-6.91,89.87,-10.92
2022-02-15 13:45:00+00:00,-6.63,126.52,12.88
2022-02-15 14:00:00+00:00,-6.26,175.79,42.27
2022-02-15 14:15:00+00:00,-5.84,219.41,67.54
2022-02-15 14:30:00+00:00,-5.46,271.67,96.71
2022-02-15 14:45:00+00:00,-4.97,316.76,122.93
2022-02-15 15:00:00+00:00,-4.65,357.18,143.97
2022-02-15 15:15:00+00:00,-4.13,406.25,169.35
2022-02-15 15:30:00+00:00,-3.71,436.31,179.54
2022-02-15 15:45:00+00:00,-3.25,487.15,205.04
2022-02-15 16:00:00+00:00,-2.56,519.77,221.38
2022-02-15 16:15:00+00:00,-2.30,538.17,229.25
2022-02-15 16:30:00+00:00,-1.93,560.79,242.01
2022-02-15 16:45:00+00:00,-1.60,579.61,253.25
2022-02-15 17:00:00+00:00,-1.25,589.89,261.57
2022-02-15 17:15:00+00:00,-0.83,632.83,283.28
2022-02-15 17:30:00+00:00,-0.44,639.17,286.94
2022-02-15 17:45:00+00:00,-0.24,527.65,228.93
2022-02-15 18:00:00+00:00,0.33,653.82,314.84
2022-02-15 18:15:00+00:00,0.54,619.05,288.24
2022-02-15 18:30:00+00:00,0.61,538.40,250.66
2022-02-15 19:00:00+00:00,1.35,566.25,264.53
2022-02-15 19:15:00+00:00,1.31,520.59,239.69
2022-02-15 19:30:00+00:00,1.58,423.51,185.34
2022-02-15 19:45:00+00:00,1.58,459.80,206.87
2022-02-15 20:00:00+00:00,1.65,397.37,169.50
2022-02-15 20:15:00+00:00,1.91,443.99,193.67
2022-02-15 20:30:00+00:00,2.07,460.18,199.91
2022-02-15 20:45:00+00:00,2.37,471.98,197.79
2022-02-15 21:00:00+00:00,2.89,420.64,161.44
2022-02-15 21:15:00+00:00,2.77,284.97,87.27
2022-02-15 21:30:00+00:00,3.01,315.70,98.21
2022-02-15 21:45:00+00:00,2.99,238.22,56.70
2022-02-15 22:00:00+00:00,2.97,256.64,63.94
2022-02-15 22:15:00+00:00,2.90,204.46,36.25
2022-02-15 22:30:00+00:00,2.55,140.13,0.17
2022-02-15 22:45:00+00:00,2.31,110.68,-16.71
2022-02-15 23:00:00+00:00,2.00,69.54,-31.35
2022-02-15 23:15:00+00:00,1.57,44.88,-44.29
2022-02-15 23:30:00+00:00,1.27,30.59,-51.77
2022-02-15 23:45:00+00:00,1.08,26.82,-53.58
2022-02-16 00:00:00+00:00,0.91,26.27,-44.55
2022-02-16 00:15:00+00:00,1.00,26.27,-41.69
2022-02-16 00:30:00+00:00,1.11,26.37,-48.67
2022-02-16 00:45:00+00:00,1.29,26.43,-48.40
2022-02-16 01:00:00+00:00,1.43,26.47,-51.54
2022-02-16 01:15:00+00:00,1.71,25.52,-51.40
2022-02-16 01:30:00+00:00,1.89,25.00,-51.15
2022-02-16 01:45:00+00:00,2.08,25.27,-50.97
2022-02-16 02:00:00+00:00,2.26,25.47,-49.12
2022-02-16 02:15:00+00:00,2.61,25.74,-47.25
2022-02-16 02:30:00+00:00,3.07,25.52,-43.76
2022-02-16 02:45:00+00:00,3.36,25.58,-41.17
2022-02-16 03:00:00+00:00,3.85,25.60,-38.90
2022-02-16 03:15:00+00:00,4.23,25.74,-40.37
2022-02-16 03:30:00+00:00,4.49,25.35,-37.03
2022-02-16 03:45:00+00:00,4.75,26.13,-31.47
2022-02-16 04:00:00+00:00,5.10,25.95,-36.05
2022-02-16 04:15:00+00:00,5.25,25.88,-32.79
2022-02-16 04:30:00+00:00,4.94,25.53,-37.98
2022-02-16 04:45:00+00:00,4.79,25.73,-39.54
2022-02-16 05:00:00+00:00,4.84,26.00,-40.19
2022-02-16 05:15:00+00:00,4.89,25.86,-36.43
2022-02-16 05:30:00+00:00,5.48,25.90,-38.27
2022-02-16 05:45:00+00:00,6.15,25.90,-41.82
2022-02-16 06:00:00+00:00,6.72,25.66,-44.69
2022-02-16 06:15:00+00:00,6.72,25.36,-47.08
2022-02-16 06:30:00+00:00,6.56,25.78,-48.99
2022-02-16 06:45:00+00:00,6.42,25.76,-49.14
2022-02-16 07:00:00+00:00,6.39,25.75,-52.56
2022-02-16 07:15:00+00:00,6.39,25.75,-51.68
2022-02-16 07:30:00+00:00,6.43,25.61,-50.37
2022-02-16 07:45:00+00:00,6.30,25.59,-51.15
2022-02-16 08:00:00+00:00,6.16,25.96,-49.68
2022-02-16 08:15:00+00:00,6.17,26.01,-49.92
2022-02-16 08:30:00+00:00,6.33,25.85,-45.79
2022-02-16 08:45:00+00:00,6.34,25.84,-40.10
2022-02-16 09:00:00+00:00,6.48,26.15,-35.58
2022-02-16 09:15:00+00:00,6.53,26.36,-33.87
2022-02-16 09:30:00+00:00,6.39,26.31,-40.51
2022-02-16 09:45:00+00:00,6.23,26.32,-43.88
2022-02-16 10:00:00+00:00,6.37,26.47,-45.72
2022-02-16 10:15:00+00:00,6.46,26.38,-44.06
2022-02-16 10:30:00+00:00,6.58,26.48,-43.33
2022-02-16 10:45:00+00:00,6.62,26.80,-40.80
2022-02-16 11:00:00+00:00,6.75,26.82,-37.74
2022-02-16 11:15:00+00:00,6.90,26.15,-34.29
2022-02-16 11:30:00+00:00,6.93,26.70,-38.50
2022-02-16 11:45:00+00:00,7.02,26.10,-38.72
2022-02-16 12:00:00+00:00,7.12,26.83,-36.04
2022-02-16 12:15:00+00:00,7.17,26.42,-41.77
2022-02-16 12:30:00+00:00,7.22,26.50,-47.47
2022-02-16 12:45:00+00:00,7.37,28.32,-46.96
2022-02-16 13:00:00+00:00,7.39,36.06,-39.50
2022-02-16 13:15:00+00:00,7.45,50.37,-27.94
2022-02-16 13:30:00+00:00,7.50,97.06,11.19
2022-02-16 13:45:00+00:00,7.69,149.89,55.57
2022-02-16 14:00:00+00:00,7.86,130.73,64.69
2022-02-16 14:15:00+00:00,7.86,91.71,50.54
2022-02-16 14:30:00+00:00,7.88,74.59,39.02
2022-02-16 14:45:00+00:00,7.90,82.39,43.35
2022-02-16 15:00:00+00:00,7.92,75.87,39.84
2022-02-16 15:15:00+00:00,7.86,76.92,40.58
2022-02-16 15:30:00+00:00,7.95,102.30,56.92
2022-02-16 15:45:00+00:00,8.02,128.34,74.39
2022-02-16 16:00:00+00:00,8.09,114.11,65.23
2022-02-16 16:15:00+00:00,8.16,111.64,63.29
2022-02-16 16:30:00+00:00,8.33,103.08,57.73
2022-02-16 16:45:00+00:00,8.43,138.49,81.38
2022-02-16 17:00:00+00:00,8.72,117.61,68.04
2022-02-16 17:15:00+00:00,9.08,119.44,69.56
2022-02-16 17:30:00+00:00,9.37,132.57,76.90
2022-02-16 17:45:00+00:00,9.70,176.87,110.82
2022-02-16 18:00:00+00:00,9.87,157.66,95.06
2022-02-16 18:15:00+00:00,10.11,147.10,91.38
2022-02-16 18:30:00+00:00,10.19,92.59,51.56
2022-02-16 18:45:00+00:00,10.13,97.49,55.76
2022-02-16 19:00:00+00:00,10.07,79.11,42.66
2022-02-16 19:15:00+00:00,10.04,80.85,43.63
2022-02-16 19:30:00+00:00,9.98,70.63,36.24
2022-02-16 19:45:00+00:00,10.02,82.66,44.76
2022-02-16 20:00:00+00:00,10.17,87.45,48.84
2022-02-16 20:15:00+00:00,10.35,92.96,51.65
2022-02-16 20:30:00+00:00,10.64,105.01,60.48
2022-02-16 20:45:00+00:00,10.99,88.68,48.93
2022-02-16 21:00:00+00:00,11.24,78.66,41.79
2022-02-16 21:15:00+00:00,11.29,49.28,19.33
2022-02-16 21:30:00+00:00,10.98,48.23,16.41
2022-02-16 21:45:00+00:00,10.92,42.52,11.62
2022-02-16 22:00:00+00:00,10.83,41.21,10.55
2022-02-16 22:15:00+00:00,10.80,36.19,7.04
2022-02-16 22:30:00+00:00,11.01,34.97,4.92
2022-02-16 22:45:00+00:00,11.07,32.68,3.73
2022-02-16 23:00:00+00:00,10.82,31.32,3.85
2022-02-16 23:15:00+00:00,10.78,30.21,2.73
2022-02-16 23:30:00+00:00,10.96,29.11,2.40
2022-02-16 23:45:00+00:00,10.97,29.33,2.78
2022-02-17 00:00:00+00:00,11.27,29.52,2.97
2022-02-17 00:15:00+00:00,11.60,29.38,1.65
2022-02-17 00:30:00+00:00,11.80,29.64,1.14
2022-02-17 00:45:00+00:00,11.82,30.77,1.28
2022-02-17 01:00:00+00:00,11.93,32.03,0.72
2022-02-17 01:15:00+00:00,11.77,32.70,-2.80
2022-02-17 01:30:00+00:00,11.51,33.16,0.88
2022-02-17 01:45:00+00:00,11.29,33.53,0.88
2022-02-17 02:00:00+00:00,11.09,33.53,1.76
2022-02-17 02:15:00+00:00,9.59,34.61,2.38
2022-02-17 02:30:00+00:00,9.42,36.22,3.79
2022-02-17 02:45:00+00:00,9.40,36.89,4.47
2022-02-17 03:00:00+00:00,9.36,37.52,4.32
2022-02-17 03:15:00+00:00,8.97,37.74,4.24
2022-02-17 03:30:00+00:00,8.90,39.20,4.82
2022-02-17 03:45:00+00:00,9.04,41.34,5.36
2022-02-17 04:00:00+00:00,9.13,44.31,4.51
2022-02-17 04:15:00+00:00,9.08,58.13,4.60
2022-02-17 04:30:00+00:00,9.02,121.45,4.80
2022-02-17 04:45:00+00:00,9.04,112.26,6.42
2022-02-17 05:00:00+00:00,8.99,107.81,7.19
2022-02-17 05:15:00+00:00,8.95,106.15,7.72
2022-02-17 05:30:00+00:00,9.03,101.50,7.92
2022-02-17 05:45:00+00:00,8.76,95.94,5.49
2022-02-17 06:00:00+00:00,7.26,96.34,2.08
2022-02-17 06:15:00+00:00,6.06,93.31,1.68
2022-02-17 06:30:00+00:00,5.09,91.64,1.10
2022-02-17 06:45:00+00:00,4.19,90.70,0.98
2022-02-17 07:00:00+00:00,3.92,88.88,0.85
2022-02-17 07:15:00+00:00,3.63,86.66,0.86
2022-02-17 07:30:00+00:00,2.94,84.78,-0.09
2022-02-17 07:45:00+00:00,2.12,82.30,-0.91
2022-02-17 08:00:00+00:00,2.00,79.68,-1.20
2022-02-17 08:15:00+00:00,1.45,79.16,-1.57
2022-02-17 08:30:00+00:00,1.23,77.37,-1.75
2022-02-17 08:45:00+00:00,0.97,74.57,-1.86
2022-02-17 09:00:00+00:00,0.68,74.25,-2.07
2022-02-17 09:15:00+00:00,0.49,72.79,-2.51
2022-02-17 09:30:00+00:00,0.29,71.32,-2.70
2022-02-17 09:45:00+00:00,0.16,70.27,-3.03
2022-02-17 10:00:00+00:00,0.02,69.70,-3.32
2022-02-17 10:15:00+00:00,-0.06,67.67,-3.44
2022-02-17 10:30:00+00:00,-0.18,67.04,-3.67
2022-02-17 10:45:00+00:00,-0.24,66.08,-3.63
2022-02-17 11:00:00+00:00,-0.28,65.81,-3.78
2022-02-17 11:15:00+00:00,-0.33,63.89,-3.76
2022-02-17 11:30:00+00:00,-0.47,62.55,-5.21
2022-02-17 11:45:00+00:00,-0.73,62.76,-6.16
2022-02-17 12:00:00+00:00,-0.85,63.38,-7.49
2022-02-17 12:15:00+00:00,-0.95,62.78,-8.38
2022-02-17 12:30:00+00:00,-1.08,59.67,-8.43
2022-02-17 12:45:00+00:00,-1.15,59.74,-7.90
2022-02-17 13:00:00+00:00,-1.24,61.53,-4.35
2022-02-17 13:15:00+00:00,-1.35,64.10,-2.67
2022-02-17 13:30:00+00:00,-1.41,69.42,3.73
2022-02-17 13:45:00+00:00,-1.46,71.93,7.52
2022-02-17 14:00:00+00:00,-1.53,88.91,20.18
2022-02-17 14:15:00+00:00,-1.56,116.10,36.40
2022-02-17 14:30:00+00:00,-1.60,131.24,46.03
2022-02-17 14:45:00+00:00,-1.68,136.79,49.58
2022-02-17 15:00:00+00:00,-1.74,142.05,52.42
2022-02-17 15:15:00+00:00,-1.94,139.18,49.96
2022-02-17 15:30:00+00:00,-2.03,189.78,86.43
2022-02-17 15:45:00+00:00,-2.01,241.81,119.33
2022-02-17 16:00:00+00:00,-2.05,245.17,126.12
2022-02-17 16:15:00+00:00,-2.11,175.96,78.00
2022-02-17 16:30:00+00:00,-2.20,173.96,77.02
2022-02-17 16:45:00+00:00,-2.28,178.11,79.14
2022-02-17 17:00:00+00:00,-2.30,191.68,88.38
2022-02-17 17:15:00+00:00,-2.43,165.59,70.60
2022-02-17 17:30:00+00:00,-2.61,173.70,77.35
2022-02-17 17:45:00+00:00,-2.90,162.24,69.38
2022-02-17 18:00:00+00:00,-3.26,139.88,54.19
2022-02-17 18:15:00+00:00,-3.47,128.70,46.08
2022-02-17 18:30:00+00:00,-3.49,121.85,41.62
2022-02-17 18:45:00+00:00,-3.63,123.20,42.70
2022-02-17 19:00:00+00:00,-3.76,117.12,38.38
2022-02-17 19:15:00+00:00,-3.85,123.74,42.89
2022-02-17 19:30:00+00:00,-4.04,133.74,50.38
2022-02-17 19:45:00+00:00,-4.16,122.09,42.90
2022-02-17 20:00:00+00:00,-4.98,102.93,31.25
2022-02-17 20:15:00+00:00,-5.31,101.75,29.99
2022-02-17 20:30:00+00:00,-5.38,91.53,24.02
2022-02-17 20:45:00+00:00,-5.51,86.47,19.03
2022-02-17 21:00:00+00:00,-5.72,84.49,17.25
2022-02-17 21:15:00+00:00,-5.90,87.22,16.84
2022-02-17 21:30:00+00:00,-6.14,90.79,18.73
2022-02-17 21:45:00+00:00,-6.25,76.26,10.36
2022-02-17 22:00:00+00:00,-6.31,76.62,9.41
2022-02-17 22:15:00+00:00,-6.35,65.47,4.38
2022-02-17 22:30:00+00:00,-6.45,64.32,3.62
2022-02-17 22:45:00+00:00,-6.58,56.55,1.32
2022-02-17 23:00:00+00:00,-6.73,51.19,0.17
2022-02-17 23:15:00+00:00,-7.02,49.86,0.17
2022-02-17 23:30:00+00:00,-7.03,45.62,-2.10
2022-02-17 23:45:00+00:00,-7.06,45.14,-3.77
2022-02-18 00:00:00+00:00,-7.02,44.38,-3.87
2022-02-18 00:15:00+00:00,-7.07,44.17,-4.29
2022-02-18 00:30:00+00:00,-6.99,46.17,-5.04
2022-02-18 00:45:00+00:00,-6.99,43.20,-4.68
2022-02-18 01:00:00+00:00,-7.08,43.77,-5.50
2022-02-18 01:15:00+00:00,-7.11,43.73,-6.67
2022-02-18 01:30:00+00:00,-7.08,43.05,-8.11
2022-02-18 01:45:00+00:00,-7.13,42.96,-12.27
2022-02-18 02:00:00+00:00,-7.16,42.88,-23.24
2022-02-18 02:15:00+00:00,-7.28,40.49,-36.21
2022-02-18 02:30:00+00:00,-7.39,41.37,-46.78
2022-02-18 02:45:00+00:00,-7.57,40.80,-53.14
2022-02-18 03:00:00+00:00,-7.77,40.21,-51.12
2022-02-18 03:15:00+00:00,-7.79,40.58,-23.03
2022-02-18 03:30:00+00:00,-7.82,40.65,-18.46
2022-02-18 03:45:00+00:00,-8.07,40.67,-25.14
2022-02-18 04:00:00+00:00,-8.45,40.02,-45.19
2022-02-18 04:15:00+00:00,-8.84,39.84,-59.12
2022-02-18 04:30:00+00:00,-9.20,39.07,-61.23
2022-02-18 04:45:00+00:00,-9.45,40.96,-61.69
2022-02-18 05:00:00+00:00,-9.69,39.13,-61.16
2022-02-18 05:15:00+00:00,-9.97,39.19,-61.39
2022-02-18 05:30:00+00:00,-10.27,38.47,-60.56
2022-02-18 05:45:00+00:00,-10.54,37.87,-61.61
2022-02-18 06:00:00+00:00,-10.78,37.97,-62.96
2022-02-18 06:15:00+00:00,-11.12,37.73,-61.55
2022-02-18 06:30:00+00:00,-11.33,37.26,-61.84
2022-02-18 06:45:00+00:00,-11.57,36.98,-60.27
2022-02-18 07:00:00+00:00,-11.71,36.75,-61.45
2022-02-18 07:15:00+00:00,-11.96,36.41,-60.30
2022-02-18 07:30:00+00:00,-12.16,35.81,-59.62
2022-02-18 07:45:00+00:00,-12.30,36.06,-58.74
2022-02-18 08:00:00+00:00,-12.47,35.14,-57.27
2022-02-18 08:15:00+00:00,-12.70,33.64,-53.15
2022-02-18 08:30:00+00:00,-12.88,33.61,-54.48
2022-02-18 08:45:00+00:00,-13.04,34.50,-55.27
2022-02-18 09:00:00+00:00,-13.18,34.57,-55.46
2022-02-18 09:15:00+00:00,-13.32,34.83,-55.70
2022-02-18 09:30:00+00:00,-13.46,34.38,-56.67
2022-02-18 09:45:00+00:00,-13.56,34.33,-56.45
2022-02-18 10:00:00+00:00,-13.65,33.34,-54.78
2022-02-18 10:15:00+00:00,-13.79,34.29,-51.49
2022-02-18 10:30:00+00:00,-13.93,34.23,-45.74
2022-02-18 10:45:00+00:00,-14.13,33.69,-38.05
2022-02-18 11:00:00+00:00,-14.22,34.28,-35.34
2022-02-18 11:15:00+00:00,-14.36,34.21,-33.86
2022-02-18 11:30:00+00:00,-14.52,34.75,-30.49
2022-02-18 11:45:00+00:00,-14.70,34.63,-28.67
2022-02-18 12:00:00+00:00,-14.77,36.67,-28.57
2022-02-18 12:15:00+00:00,-14.82,36.91,-26.48
2022-02-18 12:30:00+00:00,-14.85,37.25,-23.98
2022-02-18 12:45:00+00:00,-14.88,41.55,-22.64
2022-02-18 13:00:00+00:00,-14.86,48.90,-18.39
2022-02-18 13:15:00+00:00,-14.63,84.71,-2.25
2022-02-18 13:30:00+00:00,-14.46,137.96,23.53
2022-02-18 13:45:00+00:00,-14.12,195.40,41.38
2022-02-18 14:00:00+00:00,-13.76,247.94,62.21
2022-02-18 14:15:00+00:00,-13.35,304.07,79.83
2022-02-18 14:30:00+00:00,-12.96,347.77,90.64
2022-02-18 14:45:00+00:00,-12.55,391.86,102.94
2022-02-18 15:00:00+00:00,-12.16,430.69,119.12
2022-02-18 15:15:00+00:00,-11.77,468.72,134.92
2022-02-18 15:30:00+00:00,-11.47,502.04,148.34
2022-02-18 15:45:00+00:00,-10.88,537.56,159.16
2022-02-18 16:00:00+00:00,-10.43,568.10,168.77
2022-02-18 16:15:00+00:00,-9.81,607.44,177.72
2022-02-18 16:30:00+00:00,-9.18,634.29,184.84
2022-02-18 16:45:00+00:00,-8.82,660.15,188.12
