date,temp_ambient,temp_system,temp_atmos_60,temp_atmos_10
2022-01-02 19:15:00+00:00,1.544,28.19066666666667,-3.93,-3.14
2022-01-02 19:30:00+00:00,2.083,28.732000000000003,-3.68,-2.99
2022-01-02 19:45:00+00:00,1.6823333333333332,29.080666666666666,-3.94,-3.21
2022-01-02 20:00:00+00:00,1.5056666666666667,28.66466666666667,-3.87,-3.14
2022-01-02 20:15:00+00:00,1.8303333333333327,28.956333333333337,-3.92,-3.18
2022-01-02 20:30:00+00:00,2.539333333333333,29.52862068965517,-3.8,-3.03
2022-01-02 20:45:00+00:00,2.643666666666667,30.34633333333333,-3.67,-2.99
2022-01-02 21:00:00+00:00,1.759,29.12366666666667,-3.97,-3.23
2022-01-02 21:15:00+00:00,2.762068965517241,30.04133333333333,-3.81,-3.14
2022-01-02 21:30:00+00:00,1.757,29.52,-3.97,-3.29
2022-01-02 21:45:00+00:00,0.4123333333333333,27.24566666666667,-4.08,-3.53
2022-01-02 22:00:00+00:00,-0.2796666666666667,25.52466666666667,-4.14,-3.69
2022-01-02 22:15:00+00:00,-0.859,24.113,-4.45,-4.03
2022-01-02 22:30:00+00:00,-1.4693333333333334,22.909,-4.59,-4.25
2022-01-02 22:45:00+00:00,-2.2633333333333336,21.235666666666663,-4.89,-4.59
2022-01-02 23:00:00+00:00,-2.765,20.040333333333333,-5.11,-4.88
2022-01-02 23:15:00+00:00,-3.1753333333333336,19.13833333333333,-5.29,-5.08
2022-01-02 23:30:00+00:00,-3.384333333333333,18.706666666666667,-5.74,-5.47
2022-01-02 23:45:00+00:00,-4.064333333333334,17.947,-6.33,-6.06
2022-01-03 00:00:00+00:00,-4.491333333333333,17.381333333333334,-6.82,-6.58
2022-01-03 00:15:00+00:00,-5.026666666666667,16.835666666666665,-7.34,-7.05
2022-01-03 00:30:00+00:00,-5.391666666666667,16.413,-7.72,-7.45
2022-01-03 00:45:00+00:00,-5.543,16.414,-7.97,-7.73
2022-01-03 01:00:00+00:00,-5.725333333333333,16.397333333333332,-8.27,-7.98
2022-01-03 01:15:00+00:00,-6.098666666666667,16.215333333333334,-8.57,-8.32
2022-01-03 01:30:00+00:00,-6.436333333333334,15.873,-8.87,-8.65
2022-01-03 01:45:00+00:00,-6.739999999999999,15.433,-9.09,-8.92
2022-01-03 02:00:00+00:00,-6.972333333333333,15.239999999999998,-9.33,-9.21
2022-01-03 02:15:00+00:00,-7.142333333333334,15.281333333333333,-9.5,-9.46
2022-01-03 02:30:00+00:00,-7.391,15.245,-9.73,-9.69
2022-01-03 02:45:00+00:00,-7.486666666666666,15.439333333333334,-9.99,-9.88
2022-01-03 03:00:00+00:00,-7.767333333333334,15.234333333333332,-10.24,-10.08
2022-01-03 03:15:00+00:00,-8.100666666666667,14.624333333333334,-10.45,-10.3
2022-01-03 03:30:00+00:00,-8.046,14.592,-10.59,-10.53
2022-01-03 03:45:00+00:00,-8.127,14.842333333333332,-10.72,-10.77
