date,temp_atmos_60,temp_atmos_10
2022-01-16 14:45:00+00:00,-10.45,-10.24
2022-01-16 15:00:00+00:00,-10.17,-9.85
2022-01-16 15:15:00+00:00,-9.95,-9.67
2022-01-16 15:30:00+00:00,-9.58,-9.25
2022-01-16 15:45:00+00:00,-9.23,-8.83
2022-01-16 16:00:00+00:00,-8.80,-8.22
2022-01-16 16:15:00+00:00,-8.35,-7.74
2022-01-16 16:30:00+00:00,-7.95,-7.27
2022-01-16 16:45:00+00:00,-7.68,-7.05
2022-01-16 17:00:00+00:00,-7.33,-6.67
2022-01-16 17:15:00+00:00,-6.86,-5.97
2022-01-16 17:30:00+00:00,-6.46,-5.75
2022-01-16 17:45:00+00:00,-6.19,-5.38
2022-01-16 18:00:00+00:00,-5.69,-4.95
2022-01-16 18:15:00+00:00,-5.53,-4.87
2022-01-16 18:30:00+00:00,-5.13,-4.50
2022-01-16 18:45:00+00:00,-4.81,-4.09
2022-01-16 19:00:00+00:00,-4.49,-3.69
2022-01-16 19:15:00+00:00,-4.30,-3.69
2022-01-16 19:30:00+00:00,-3.78,-3.27
2022-01-16 19:45:00+00:00,-3.84,-3.02
2022-01-16 20:00:00+00:00,-3.94,-3.27
2022-01-16 20:15:00+00:00,-3.89,-3.22
2022-01-16 20:30:00+00:00,-3.91,-3.30
2022-01-16 20:45:00+00:00,-3.92,-3.34
2022-01-16 21:00:00+00:00,-4.03,-3.43
2022-01-16 21:15:00+00:00,-4.29,-3.68
2022-01-16 21:30:00+00:00,-4.41,-3.85
2022-01-16 21:45:00+00:00,-4.47,-3.93
2022-01-16 22:00:00+00:00,-4.56,-4.05
2022-01-16 22:15:00+00:00,-4.63,-4.13
2022-01-16 22:30:00+00:00,-4.69,-4.19
2022-01-16 22:45:00+00:00,-4.83,-4.37
2022-01-16 23:00:00+00:00,-4.91,-4.44
2022-01-16 23:15:00+00:00,-4.99,-4.53
2022-01-16 23:30:00+00:00,-5.03,-4.58
2022-01-16 23:45:00+00:00,-5.14,-4.68
2022-01-17 00:00:00+00:00,-5.16,-4.72
2022-01-17 00:15:00+00:00,-5.21,-4.77
2022-01-17 00:30:00+00:00,-5.30,-4.84
2022-01-17 00:45:00+00:00,-5.31,-4.85
2022-01-17 01:00:00+00:00,-5.34,-4.88
2022-01-17 01:15:00+00:00,-5.40,-4.95
2022-01-17 01:30:00+00:00,-5.50,-5.04
2022-01-17 01:45:00+00:00,-5.78,-5.32
2022-01-17 02:00:00+00:00,-6.13,-5.69
2022-01-17 02:15:00+00:00,-6.24,-5.79
2022-01-17 02:30:00+00:00,-6.27,-5.81
2022-01-17 02:45:00+00:00,-6.21,-5.75
2022-01-17 03:00:00+00:00,-6.18,-5.72
2022-01-17 03:15:00+00:00,-6.26,-5.80
2022-01-17 03:30:00+00:00,-6.32,-5.87
2022-01-17 03:45:00+00:00,-6.35,-5.91
2022-01-17 04:00:00+00:00,-6.32,-5.90
2022-01-17 04:15:00+00:00,-6.28,-5.85
2022-01-17 04:30:00+00:00,-6.20,-5.77
2022-01-17 04:45:00+00:00,-6.13,-5.70
2022-01-17 05:00:00+00:00,-6.14,-5.71
2022-01-17 05:15:00+00:00,-6.15,-5.72
2022-01-17 05:30:00+00:00,-6.18,-5.74
2022-01-17 05:45:00+00:00,-6.23,-5.80
2022-01-17 06:00:00+00:00,-6.33,-5.89
2022-01-17 06:15:00+00:00,-6.40,-5.99
2022-01-17 06:30:00+00:00,-6.43,-6.00
2022-01-17 06:45:00+00:00,-6.41,-5.99
2022-01-17 07:00:00+00:00,-6.34,-5.94
2022-01-17 07:15:00+00:00,-6.34,-5.93
2022-01-17 07:30:00+00:00,-6.32,-5.90
2022-01-17 07:45:00+00:00,-6.25,-5.83
2022-01-17 08:00:00+00:00,-6.20,-5.77
2022-01-17 08:15:00+00:00,-6.20,-5.76
2022-01-17 08:30:00+00:00,-6.21,-5.76
2022-01-17 08:45:00+00:00,-6.19,-5.74
2022-01-17 09:00:00+00:00,-6.15,-5.71
2022-01-17 09:15:00+00:00,-6.10,-5.66
2022-01-17 09:30:00+00:00,-6.02,-5.59
2022-01-17 09:45:00+00:00,-5.96,-5.53
2022-01-17 10:00:00+00:00,-5.90,-5.47
2022-01-17 10:15:00+00:00,-5.82,-5.39
2022-01-17 10:30:00+00:00,-5.73,-5.31
2022-01-17 10:45:00+00:00,-5.70,-5.28
2022-01-17 11:00:00+00:00,-5.69,-5.26
2022-01-17 11:15:00+00:00,-5.68,-5.25
2022-01-17 11:30:00+00:00,-5.68,-5.25
2022-01-17 11:45:00+00:00,-5.68,-5.24
2022-01-17 12:00:00+00:00,-5.70,-5.27
2022-01-17 12:15:00+00:00,-5.74,-5.31
2022-01-17 12:30:00+00:00,-5.73,-5.31
2022-01-17 12:45:00+00:00,-5.72,-5.29
2022-01-17 13:00:00+00:00,-5.69,-5.26
2022-01-17 13:15:00+00:00,-5.69,-5.26
2022-01-17 13:30:00+00:00,-5.66,-5.22
2022-01-17 13:45:00+00:00,-5.63,-5.19
2022-01-17 14:00:00+00:00,-5.59,-5.14
2022-01-17 14:15:00+00:00,-5.52,-5.05
2022-01-17 14:30:00+00:00,-5.44,-4.97
2022-01-17 14:45:00+00:00,-5.34,-4.86
2022-01-17 15:00:00+00:00,-5.23,-4.74
2022-01-17 15:15:00+00:00,-5.15,-4.65
2022-01-17 15:30:00+00:00,-5.07,-4.56
2022-01-17 15:45:00+00:00,-4.95,-4.39
2022-01-17 16:00:00+00:00,-4.90,-4.33
2022-01-17 16:15:00+00:00,-4.87,-4.32
2022-01-17 16:30:00+00:00,-4.82,-4.29
2022-01-17 16:45:00+00:00,-4.74,-4.22
2022-01-17 17:00:00+00:00,-4.68,-4.14
2022-01-17 17:15:00+00:00,-4.63,-4.10
2022-01-17 17:30:00+00:00,-4.55,-3.95
2022-01-17 17:45:00+00:00,-4.46,-3.81
2022-01-17 18:00:00+00:00,-4.36,-3.67
2022-01-17 18:15:00+00:00,-4.27,-3.57
2022-01-17 18:30:00+00:00,-4.33,-3.57
2022-01-17 18:45:00+00:00,-4.30,-3.58
2022-01-17 19:00:00+00:00,-4.19,-3.46
2022-01-17 19:15:00+00:00,-3.96,-3.31
2022-01-17 19:30:00+00:00,-4.13,-3.48
2022-01-17 19:45:00+00:00,-4.26,-3.67
2022-01-17 20:00:00+00:00,-4.12,-3.48
2022-01-17 20:15:00+00:00,-4.15,-3.52
2022-01-17 20:30:00+00:00,-4.19,-3.63
2022-01-17 20:45:00+00:00,-4.08,-3.50
2022-01-17 21:00:00+00:00,-4.04,-3.47
2022-01-17 21:15:00+00:00,-4.02,-3.46
2022-01-17 21:30:00+00:00,-3.98,-3.46
2022-01-17 21:45:00+00:00,-3.94,-3.42
2022-01-17 22:00:00+00:00,-3.87,-3.37
2022-01-17 22:15:00+00:00,-3.79,-3.31
2022-01-17 22:30:00+00:00,-3.87,-3.39
2022-01-17 22:45:00+00:00,-3.82,-3.36
2022-01-17 23:00:00+00:00,-3.78,-3.34
2022-01-17 23:15:00+00:00,-3.69,-3.27
2022-01-17 23:30:00+00:00,-3.59,-3.17
2022-01-17 23:45:00+00:00,-3.51,-3.09
2022-01-18 00:00:00+00:00,-3.42,-3.01
2022-01-18 00:15:00+00:00,-3.35,-2.95
2022-01-18 00:30:00+00:00,-3.27,-2.88
2022-01-18 00:45:00+00:00,-3.18,-2.79
2022-01-18 01:00:00+00:00,-3.06,-2.67
2022-01-18 01:15:00+00:00,-3.03,-2.64
2022-01-18 01:30:00+00:00,-3.05,-2.65
2022-01-18 01:45:00+00:00,-3.09,-2.71
2022-01-18 02:00:00+00:00,-3.16,-2.78
2022-01-18 02:15:00+00:00,-3.32,-2.95
2022-01-18 02:30:00+00:00,-3.44,-3.08
2022-01-18 02:45:00+00:00,-3.60,-3.23
2022-01-18 03:00:00+00:00,-3.79,-3.41
2022-01-18 03:15:00+00:00,-4.05,-3.75
2022-01-18 03:30:00+00:00,-4.30,-4.06
2022-01-18 03:45:00+00:00,-4.50,-4.36
2022-01-18 04:00:00+00:00,-4.63,-4.52
2022-01-18 04:15:00+00:00,-4.82,-4.71
2022-01-18 04:30:00+00:00,-5.14,-5.07
2022-01-18 04:45:00+00:00,-5.34,-5.19
2022-01-18 05:00:00+00:00,-5.55,-5.48
2022-01-18 05:15:00+00:00,-5.70,-5.63
2022-01-18 05:30:00+00:00,-5.88,-5.78
2022-01-18 05:45:00+00:00,-6.07,-5.98
2022-01-18 06:00:00+00:00,-6.23,-6.17
2022-01-18 06:15:00+00:00,-6.33,-6.29
2022-01-18 06:30:00+00:00,-6.47,-6.48
2022-01-18 06:45:00+00:00,-6.63,-6.63
2022-01-18 07:00:00+00:00,-6.82,-6.77
2022-01-18 07:15:00+00:00,-7.02,-7.06
2022-01-18 07:30:00+00:00,-7.24,-7.24
2022-01-18 07:45:00+00:00,-7.39,-7.38
2022-01-18 08:00:00+00:00,-7.48,-7.44
2022-01-18 08:15:00+00:00,-7.42,-7.53
2022-01-18 08:30:00+00:00,-7.55,-7.69
2022-01-18 08:45:00+00:00,-7.66,-7.89
2022-01-18 09:00:00+00:00,-7.64,-7.91
2022-01-18 09:15:00+00:00,-7.57,-7.66
2022-01-18 09:30:00+00:00,-7.53,-7.47
2022-01-18 09:45:00+00:00,-7.59,-7.40
2022-01-18 10:00:00+00:00,-7.60,-7.34
2022-01-18 10:15:00+00:00,-7.52,-7.20
2022-01-18 10:30:00+00:00,-7.43,-7.11
2022-01-18 10:45:00+00:00,-7.31,-7.01
2022-01-18 11:00:00+00:00,-7.14,-6.87
2022-01-18 11:15:00+00:00,-7.10,-6.79
2022-01-18 11:30:00+00:00,-6.96,-6.78
2022-01-18 11:45:00+00:00,-6.93,-6.72
2022-01-18 12:00:00+00:00,-6.82,-6.52
2022-01-18 12:15:00+00:00,-6.69,-6.40
2022-01-18 12:30:00+00:00,-6.59,-6.29
2022-01-18 12:45:00+00:00,-6.51,-6.20
2022-01-18 13:00:00+00:00,-6.43,-6.10
2022-01-18 13:15:00+00:00,-6.34,-6.02
2022-01-18 13:30:00+00:00,-6.35,-6.00
2022-01-18 13:45:00+00:00,-6.31,-5.95
2022-01-18 14:00:00+00:00,-6.14,-5.82
2022-01-18 14:15:00+00:00,-5.97,-5.60
2022-01-18 14:30:00+00:00,-5.79,-5.36
2022-01-18 14:45:00+00:00,-5.44,-4.97
2022-01-18 15:00:00+00:00,-5.10,-4.58
2022-01-18 15:15:00+00:00,-4.73,-4.17
2022-01-18 15:30:00+00:00,-4.23,-3.65
2022-01-18 15:45:00+00:00,-3.69,-3.07
2022-01-18 16:00:00+00:00,-3.29,-2.73
2022-01-18 16:15:00+00:00,-3.00,-2.34
2022-01-18 16:30:00+00:00,-2.84,-2.25
2022-01-18 16:45:00+00:00,-2.43,-1.71
2022-01-18 17:00:00+00:00,-1.74,-0.99
2022-01-18 17:15:00+00:00,-0.88,-0.06
2022-01-18 17:30:00+00:00,-0.75,-0.00
2022-01-18 17:45:00+00:00,-0.39,0.41
2022-01-18 18:00:00+00:00,0.23,1.05
2022-01-18 18:15:00+00:00,0.89,1.76
2022-01-18 18:30:00+00:00,1.19,1.95
2022-01-18 18:45:00+00:00,1.92,2.78
2022-01-18 19:00:00+00:00,2.66,3.48
2022-01-18 19:15:00+00:00,3.15,3.90
2022-01-18 19:30:00+00:00,3.54,4.29
2022-01-18 19:45:00+00:00,3.59,4.32
2022-01-18 20:00:00+00:00,3.80,4.53
2022-01-18 20:15:00+00:00,4.19,4.90
2022-01-18 20:30:00+00:00,4.86,5.53
2022-01-18 20:45:00+00:00,5.22,5.90
2022-01-18 21:00:00+00:00,5.46,6.11
2022-01-18 21:15:00+00:00,5.62,6.20
2022-01-18 21:30:00+00:00,5.89,6.43
2022-01-18 21:45:00+00:00,6.12,6.62
2022-01-18 22:00:00+00:00,6.08,6.53
2022-01-18 22:15:00+00:00,5.89,6.25
2022-01-18 22:30:00+00:00,5.76,6.08
2022-01-18 22:45:00+00:00,5.48,5.73
2022-01-18 23:00:00+00:00,5.26,5.48
2022-01-18 23:15:00+00:00,5.10,5.30
2022-01-18 23:30:00+00:00,4.99,5.21
2022-01-18 23:45:00+00:00,4.91,5.12
2022-01-19 00:00:00+00:00,4.81,5.05
2022-01-19 00:15:00+00:00,4.65,4.88
2022-01-19 00:30:00+00:00,4.42,4.68
2022-01-19 00:45:00+00:00,4.28,4.53
2022-01-19 01:00:00+00:00,4.20,4.46
2022-01-19 01:15:00+00:00,4.19,4.43
2022-01-19 01:30:00+00:00,4.18,4.43
2022-01-19 01:45:00+00:00,4.19,4.37
2022-01-19 02:00:00+00:00,4.24,4.44
2022-01-19 02:15:00+00:00,4.30,4.54
2022-01-19 02:30:00+00:00,4.44,4.67
2022-01-19 02:45:00+00:00,4.66,4.87
2022-01-19 03:00:00+00:00,4.81,5.04
2022-01-19 03:15:00+00:00,4.79,5.03
2022-01-19 03:30:00+00:00,4.66,4.95
2022-01-19 03:45:00+00:00,4.46,4.70
2022-01-19 04:00:00+00:00,4.33,4.55
2022-01-19 04:15:00+00:00,4.33,4.53
2022-01-19 04:30:00+00:00,4.29,4.49
2022-01-19 04:45:00+00:00,4.03,4.21
2022-01-19 05:00:00+00:00,3.90,4.04
2022-01-19 05:15:00+00:00,4.22,4.32
2022-01-19 05:30:00+00:00,4.44,4.64
2022-01-19 05:45:00+00:00,4.25,4.50
2022-01-19 06:00:00+00:00,3.87,4.17
2022-01-19 06:15:00+00:00,3.48,3.80
2022-01-19 06:30:00+00:00,3.23,3.54
2022-01-19 06:45:00+00:00,3.05,3.35
2022-01-19 07:00:00+00:00,2.87,3.17
2022-01-19 07:15:00+00:00,2.90,3.16
2022-01-19 07:30:00+00:00,2.87,3.23
2022-01-19 07:45:00+00:00,2.64,3.00
2022-01-19 08:00:00+00:00,2.35,2.70
2022-01-19 08:15:00+00:00,2.07,2.41
2022-01-19 08:30:00+00:00,1.77,2.12
2022-01-19 08:45:00+00:00,1.54,1.87
2022-01-19 09:00:00+00:00,1.35,1.71
2022-01-19 09:15:00+00:00,1.14,1.50
2022-01-19 09:30:00+00:00,0.98,1.36
2022-01-19 09:45:00+00:00,0.76,1.11
2022-01-19 10:00:00+00:00,0.47,0.82
2022-01-19 10:15:00+00:00,0.24,0.57
2022-01-19 10:30:00+00:00,-0.03,0.31
2022-01-19 10:45:00+00:00,-0.34,-0.00
2022-01-19 11:00:00+00:00,-1.31,-0.93
2022-01-19 11:15:00+00:00,-2.14,-1.78
2022-01-19 11:30:00+00:00,-2.77,-2.36
2022-01-19 11:45:00+00:00,-3.23,-2.85
2022-01-19 12:00:00+00:00,-3.24,-2.85
2022-01-19 12:15:00+00:00,-3.42,-3.01
2022-01-19 12:30:00+00:00,-3.59,-3.21
2022-01-19 12:45:00+00:00,-3.66,-3.30
2022-01-19 13:00:00+00:00,-3.89,-3.50
2022-01-19 13:15:00+00:00,-4.78,-4.35
2022-01-19 13:30:00+00:00,-5.39,-4.98
2022-01-19 13:45:00+00:00,-5.79,-5.33
2022-01-19 14:00:00+00:00,-6.71,-6.24
2022-01-19 14:15:00+00:00,-7.08,-6.62
2022-01-19 14:30:00+00:00,-7.30,-6.82
2022-01-19 14:45:00+00:00,-8.17,-7.64
2022-01-19 15:00:00+00:00,-8.44,-7.89
2022-01-19 15:15:00+00:00,-8.64,-8.05
2022-01-19 15:30:00+00:00,-8.60,-8.00
2022-01-19 15:45:00+00:00,-8.52,-7.88
2022-01-19 16:00:00+00:00,-8.82,-8.16
2022-01-19 16:15:00+00:00,-8.85,-8.12
2022-01-19 16:30:00+00:00,-8.83,-8.12
2022-01-19 16:45:00+00:00,-9.01,-8.23
2022-01-19 17:00:00+00:00,-8.93,-8.20
2022-01-19 17:15:00+00:00,-8.90,-8.20
2022-01-19 17:30:00+00:00,-8.85,-8.09
2022-01-19 17:45:00+00:00,-8.70,-8.00
2022-01-19 18:00:00+00:00,-8.77,-7.99
2022-01-19 18:15:00+00:00,-8.70,-7.90
2022-01-19 18:30:00+00:00,-8.64,-7.90
2022-01-19 18:45:00+00:00,-8.33,-7.59
2022-01-19 19:00:00+00:00,-8.00,-7.20
2022-01-19 19:15:00+00:00,-8.03,-7.23
2022-01-19 19:30:00+00:00,-7.81,-6.99
2022-01-19 19:45:00+00:00,-7.87,-7.13
2022-01-19 20:00:00+00:00,-7.91,-7.15
2022-01-19 20:15:00+00:00,-8.00,-7.26
2022-01-19 20:30:00+00:00,-7.95,-7.21
2022-01-19 20:45:00+00:00,-8.03,-7.37
2022-01-19 21:00:00+00:00,-8.11,-7.48
2022-01-19 21:15:00+00:00,-7.93,-7.31
2022-01-19 21:30:00+00:00,-8.09,-7.45
2022-01-19 21:45:00+00:00,-8.10,-7.50
2022-01-19 22:00:00+00:00,-8.24,-7.64
2022-01-19 22:15:00+00:00,-8.35,-7.83
2022-01-19 22:30:00+00:00,-8.61,-8.15
2022-01-19 22:45:00+00:00,-8.97,-8.54
2022-01-19 23:00:00+00:00,-9.11,-8.74
2022-01-19 23:15:00+00:00,-9.28,-8.93
2022-01-19 23:30:00+00:00,-9.41,-9.08
2022-01-19 23:45:00+00:00,-9.52,-9.20
2022-01-20 00:00:00+00:00,-9.66,-9.34
2022-01-20 00:15:00+00:00,-9.83,-9.51
2022-01-20 00:30:00+00:00,-9.96,-9.65
2022-01-20 00:45:00+00:00,-10.07,-9.77
2022-01-20 01:00:00+00:00,-10.15,-9.88
2022-01-20 01:15:00+00:00,-10.32,-10.02
2022-01-20 01:30:00+00:00,-10.50,-10.20
2022-01-20 01:45:00+00:00,-10.65,-10.36
2022-01-20 02:00:00+00:00,-10.82,-10.55
2022-01-20 02:15:00+00:00,-10.95,-10.70
2022-01-20 02:30:00+00:00,-11.08,-10.81
2022-01-20 02:45:00+00:00,-11.20,-10.94
2022-01-20 03:00:00+00:00,-11.45,-11.16
2022-01-20 03:15:00+00:00,-11.62,-11.31
2022-01-20 03:30:00+00:00,-11.84,-11.53
2022-01-20 03:45:00+00:00,-12.02,-11.72
2022-01-20 04:00:00+00:00,-12.18,-11.89
2022-01-20 04:15:00+00:00,-12.35,-12.05
2022-01-20 04:30:00+00:00,-12.50,-12.21
2022-01-20 04:45:00+00:00,-12.63,-12.35
2022-01-20 05:00:00+00:00,-12.75,-12.46
2022-01-20 05:15:00+00:00,-12.84,-12.55
2022-01-20 05:30:00+00:00,-12.94,-12.68
2022-01-20 05:45:00+00:00,-13.02,-12.78
2022-01-20 06:00:00+00:00,-13.13,-12.88
2022-01-20 06:15:00+00:00,-13.23,-12.97
2022-01-20 06:30:00+00:00,-13.30,-13.05
2022-01-20 06:45:00+00:00,-13.38,-13.12
2022-01-20 07:00:00+00:00,-13.47,-13.30
2022-01-20 07:15:00+00:00,-13.54,-13.33
2022-01-20 07:30:00+00:00,-13.62,-13.36
2022-01-20 07:45:00+00:00,-13.71,-13.47
2022-01-20 08:00:00+00:00,-13.79,-13.55
2022-01-20 08:15:00+00:00,-13.86,-13.62
2022-01-20 08:30:00+00:00,-13.93,-13.72
2022-01-20 08:45:00+00:00,-13.98,-13.74
2022-01-20 09:00:00+00:00,-14.06,-13.81
2022-01-20 09:15:00+00:00,-14.12,-13.87
2022-01-20 09:30:00+00:00,-14.22,-13.97
2022-01-20 09:45:00+00:00,-14.29,-14.04
2022-01-20 10:00:00+00:00,-14.34,-14.07
2022-01-20 10:15:00+00:00,-14.38,-14.14
2022-01-20 10:30:00+00:00,-14.45,-14.19
2022-01-20 10:45:00+00:00,-14.52,-14.27
2022-01-20 11:00:00+00:00,-14.56,-14.29
2022-01-20 11:15:00+00:00,-14.65,-14.40
2022-01-20 11:30:00+00:00,-14.74,-14.49
2022-01-20 11:45:00+00:00,-14.81,-14.54
2022-01-20 12:00:00+00:00,-14.88,-14.63
2022-01-20 12:15:00+00:00,-14.96,-14.69
2022-01-20 12:30:00+00:00,-15.04,-14.79
2022-01-20 12:45:00+00:00,-15.10,-14.85
2022-01-20 13:00:00+00:00,-15.17,-14.93
2022-01-20 13:15:00+00:00,-15.24,-14.98
2022-01-20 13:30:00+00:00,-15.27,-15.01
2022-01-20 13:45:00+00:00,-15.21,-14.94
2022-01-20 14:00:00+00:00,-15.13,-14.82
2022-01-20 14:15:00+00:00,-15.01,-14.67
2022-01-20 14:30:00+00:00,-14.92,-14.58
2022-01-20 14:45:00+00:00,-14.65,-14.28
2022-01-20 15:00:00+00:00,-14.42,-14.03
2022-01-20 15:15:00+00:00,-14.12,-13.67
2022-01-20 15:30:00+00:00,-14.00,-13.47
2022-01-20 15:45:00+00:00,-13.48,-12.93
2022-01-20 16:00:00+00:00,-13.21,-12.63
2022-01-20 16:15:00+00:00,-12.90,-12.13
2022-01-20 16:30:00+00:00,-12.49,-11.70
2022-01-20 16:45:00+00:00,-12.11,-11.21
2022-01-20 17:00:00+00:00,-11.73,-10.84
2022-01-20 17:15:00+00:00,-11.46,-10.63
2022-01-20 17:30:00+00:00,-11.24,-10.24
2022-01-20 17:45:00+00:00,-10.54,-9.60
2022-01-20 18:00:00+00:00,-10.48,-9.62
2022-01-20 18:15:00+00:00,-10.51,-9.67
2022-01-20 18:30:00+00:00,-10.34,-9.45
2022-01-20 18:45:00+00:00,-10.20,-9.33
2022-01-20 19:00:00+00:00,-9.95,-9.13
2022-01-20 19:15:00+00:00,-9.83,-8.92
2022-01-20 19:30:00+00:00,-9.57,-8.92
2022-01-20 19:45:00+00:00,-9.56,-8.81
2022-01-20 20:00:00+00:00,-9.41,-8.60
2022-01-20 20:15:00+00:00,-9.30,-8.40
2022-01-20 20:30:00+00:00,-9.23,-8.41
2022-01-20 20:45:00+00:00,-9.23,-8.60
2022-01-20 21:00:00+00:00,-9.25,-8.56
2022-01-20 21:15:00+00:00,-9.10,-8.42
2022-01-20 21:30:00+00:00,-9.22,-8.61
2022-01-20 21:45:00+00:00,-9.17,-8.55
2022-01-20 22:00:00+00:00,-9.32,-8.72
2022-01-20 22:15:00+00:00,-9.38,-8.83
2022-01-20 22:30:00+00:00,-9.52,-9.02
2022-01-20 22:45:00+00:00,-9.66,-9.29
2022-01-20 23:00:00+00:00,-9.83,-9.58
2022-01-20 23:15:00+00:00,-10.00,-9.82
2022-01-20 23:30:00+00:00,-10.04,-10.02
2022-01-20 23:45:00+00:00,-10.15,-10.17
2022-01-21 00:00:00+00:00,-10.25,-10.30
2022-01-21 00:15:00+00:00,-10.38,-10.46
2022-01-21 00:30:00+00:00,-10.53,-10.66
2022-01-21 00:45:00+00:00,-10.63,-10.85
2022-01-21 01:00:00+00:00,-10.77,-10.99
2022-01-21 01:15:00+00:00,-10.78,-11.07
2022-01-21 01:30:00+00:00,-10.96,-11.19
2022-01-21 01:45:00+00:00,-11.09,-11.36
2022-01-21 02:00:00+00:00,-11.24,-11.46
2022-01-21 02:15:00+00:00,-11.43,-11.62
2022-01-21 02:30:00+00:00,-11.61,-11.81
2022-01-21 02:45:00+00:00,-11.73,-11.92
2022-01-21 03:00:00+00:00,-11.86,-12.06
2022-01-21 03:15:00+00:00,-12.02,-12.26
2022-01-21 03:30:00+00:00,-12.22,-12.51
2022-01-21 03:45:00+00:00,-12.38,-12.62
2022-01-21 04:00:00+00:00,-12.60,-12.80
2022-01-21 04:15:00+00:00,-12.75,-12.97
2022-01-21 04:30:00+00:00,-12.90,-13.10
2022-01-21 04:45:00+00:00,-13.01,-13.27
2022-01-21 05:00:00+00:00,-13.14,-13.37
2022-01-21 05:15:00+00:00,-13.29,-13.51
2022-01-21 05:30:00+00:00,-13.40,-13.68
2022-01-21 05:45:00+00:00,-13.59,-13.81
2022-01-21 06:00:00+00:00,-13.69,-13.97
2022-01-21 06:15:00+00:00,-13.78,-14.07
2022-01-21 06:30:00+00:00,-13.89,-14.16
2022-01-21 06:45:00+00:00,-13.90,-14.23
2022-01-21 07:00:00+00:00,-13.90,-14.32
2022-01-21 07:15:00+00:00,-13.93,-14.41
2022-01-21 07:30:00+00:00,-13.91,-14.46
2022-01-21 07:45:00+00:00,-13.21,-14.56
2022-01-21 08:00:00+00:00,-12.23,-14.59
2022-01-21 08:15:00+00:00,-11.66,-14.71
2022-01-21 08:30:00+00:00,-11.81,-14.76
2022-01-21 08:45:00+00:00,-10.77,-14.61
2022-01-21 09:00:00+00:00,-10.32,-14.39
2022-01-21 09:15:00+00:00,-9.84,-14.17
2022-01-21 09:30:00+00:00,-9.84,-14.24
2022-01-21 09:45:00+00:00,-10.37,-14.47
2022-01-21 10:00:00+00:00,-10.29,-14.49
2022-01-21 10:15:00+00:00,-10.74,-14.57
2022-01-21 10:30:00+00:00,-10.31,-14.65
2022-01-21 10:45:00+00:00,-9.88,-14.49
2022-01-21 11:00:00+00:00,-9.82,-14.37
2022-01-21 11:15:00+00:00,-12.09,-14.24
2022-01-21 11:30:00+00:00,-13.76,-14.31
2022-01-21 11:45:00+00:00,-13.55,-14.42
2022-01-21 12:00:00+00:00,-13.50,-14.49
2022-01-21 12:15:00+00:00,-13.69,-14.47
2022-01-21 12:30:00+00:00,-12.99,-14.19
2022-01-21 12:45:00+00:00,-12.38,-14.23
2022-01-21 13:00:00+00:00,-13.26,-14.00
2022-01-21 13:15:00+00:00,-13.55,-13.91
2022-01-21 13:30:00+00:00,-13.00,-13.72
2022-01-21 13:45:00+00:00,-13.00,-13.47
2022-01-21 14:00:00+00:00,-12.26,-13.24
2022-01-21 14:15:00+00:00,-11.41,-12.62
2022-01-21 14:30:00+00:00,-11.16,-12.03
2022-01-21 14:45:00+00:00,-11.22,-11.55
2022-01-21 15:00:00+00:00,-10.38,-10.92
2022-01-21 15:15:00+00:00,-10.51,-10.23
2022-01-21 15:30:00+00:00,-9.86,-9.47
2022-01-21 15:45:00+00:00,-9.42,-8.94
2022-01-21 16:00:00+00:00,-8.91,-8.43
2022-01-21 16:15:00+00:00,-8.31,-7.71
2022-01-21 16:30:00+00:00,-7.85,-7.12
2022-01-21 16:45:00+00:00,-7.61,-6.96
2022-01-21 17:00:00+00:00,-7.53,-6.72
2022-01-21 17:15:00+00:00,-7.26,-6.49
2022-01-21 17:30:00+00:00,-7.42,-6.77
2022-01-21 17:45:00+00:00,-7.47,-6.83
2022-01-21 18:00:00+00:00,-7.33,-6.52
2022-01-21 18:15:00+00:00,-7.07,-6.33
2022-01-21 18:30:00+00:00,-7.16,-6.39
2022-01-21 18:45:00+00:00,-7.13,-6.36
2022-01-21 19:00:00+00:00,-6.68,-5.94
2022-01-21 19:15:00+00:00,-6.48,-5.63
2022-01-21 19:30:00+00:00,-6.61,-5.92
2022-01-21 19:45:00+00:00,-6.11,-5.27
2022-01-21 20:00:00+00:00,-6.31,-5.60
2022-01-21 20:15:00+00:00,-6.07,-5.30
2022-01-21 20:30:00+00:00,-5.97,-5.21
2022-01-21 20:45:00+00:00,-6.07,-5.39
2022-01-21 21:00:00+00:00,-5.95,-5.17
2022-01-21 21:15:00+00:00,-6.13,-5.37
2022-01-21 21:30:00+00:00,-6.07,-5.41
2022-01-21 21:45:00+00:00,-6.47,-5.95
2022-01-21 22:00:00+00:00,-6.11,-5.57
2022-01-21 22:15:00+00:00,-5.99,-5.44
2022-01-21 22:30:00+00:00,-6.17,-5.74
2022-01-21 22:45:00+00:00,-6.30,-5.94
2022-01-21 23:00:00+00:00,-6.48,-6.22
2022-01-21 23:15:00+00:00,-6.61,-6.42
2022-01-21 23:30:00+00:00,-6.63,-6.54
2022-01-21 23:45:00+00:00,-6.72,-6.70
2022-01-22 00:00:00+00:00,-6.82,-6.84
2022-01-22 00:15:00+00:00,-6.93,-6.99
2022-01-22 00:30:00+00:00,-7.11,-7.15
2022-01-22 00:45:00+00:00,-7.07,-7.29
2022-01-22 01:00:00+00:00,-7.30,-7.48
